expect_output,HBpoint,dev,fraction,zdiff,filename,depth,temp,top_gradvar,top_bad,fracBothBelow,place
0,0,0.01,0.2982456140350877,0.113700012207,1640.nc,759.7,10.357,0,0,-1.0,0.861630942144806
0,0,0.005,0.2894736842105263,0.115799987793,1640.nc,761.8,10.365,0,0,-1.0,0.864012676926323
0,0,0.015,0.2807017543859649,0.117799987793,1640.nc,763.8,10.367,0,0,-1.0,0.8662810221370639
0,0,0.005,0.2719298245614035,0.119900024414,1640.nc,765.9,10.379,0,0,-1.0,0.8686628261429832
0,0,-0.01,0.2631578947368421,0.122,1640.nc,768.0,10.384,0,0,-1.0,0.8710445609245002
0,0,0.005,0.2543859649122807,0.124,1640.nc,770.0,10.379,0,0.5,-1.0,0.873312906135241
0,0,0.005,0.24561403508771928,0.142599975586,1640.nc,788.6,10.344,0,1,-1.0,0.8944084889053705
0,0,0.005,0.23684210526315788,0.144700012207,1640.nc,790.7,10.348,0,1,-1.0,0.8967902929112896
0,0,0.015,0.22807017543859648,0.181900024414,1640.nc,827.9,10.448,1,0,-1.0,0.9389815276759506
0,0,-0.01,0.21929824561403508,0.184,1640.nc,830.0,10.461,1,0,-1.0,0.9413632624574677
0,0,-0.025,0.21052631578947367,0.186,1640.nc,832.0,10.454,0.5,0,-1.0,0.9436316076682085
0,0,-0.025,0.20175438596491227,0.188099975586,1640.nc,834.1,10.431,0.5,0,-1.0,0.9460133424497256
0,0,-0.02,0.19298245614035087,0.190200012207,1640.nc,836.2,10.406,0.5,0,-1.0,0.9483951464556448
0,0,-0.015,0.18421052631578946,0.192200012207,1640.nc,838.2,10.388,0.5,0,-1.0,0.9506634916663858
0,0,-0.01,0.17543859649122806,0.194299987793,1640.nc,840.3,10.373,0.5,0,-1.0,0.9530452264479028
0,0,0.005,0.16666666666666666,0.196400024414,1640.nc,842.4,10.364,0.5,0,-1.0,0.955427030453822
0,0,0.0,0.15789473684210525,0.1985,1640.nc,844.5,10.365,0.5,0,-1.0,0.9578087652353391
0,0,-0.005,0.14912280701754385,0.2005,1640.nc,846.5,10.365,0.5,0,-1.0,0.96007711044608
0,0,-0.01,0.14035087719298245,0.202599975586,1640.nc,848.6,10.361,0,0,-1.0,0.9624588452275971
0,0,-0.01,0.13157894736842105,0.204700012207,1640.nc,850.7,10.355,0,0,-1.0,0.9648406492335163
0,0,0.005,0.12280701754385964,0.206700012207,1640.nc,852.7,10.35,0,0,-1.0,0.9671089944442571
0,0,0.005,0.11403508771929824,0.208799987793,1640.nc,854.8,10.352,0,0,-1.0,0.9694907292257742
0,0,0.01,0.10526315789473684,0.210900024414,1640.nc,856.9,10.353,0,0,-1.0,0.9718725332316934
0,0,0.005,0.09649122807017543,0.212900024414,1640.nc,858.9,10.36,0,0,-1.0,0.9741408784424344
0,0,-0.005,0.08771929824561403,0.215,1640.nc,861.0,10.364,0,0,-1.0,0.9765226132239514
0,0,-0.005,0.07894736842105263,0.217099975586,1640.nc,863.1,10.363,0,0,-1.0,0.9789043480054684
0,0,-0.01,0.07017543859649122,0.219099975586,1640.nc,865.1,10.361,0,0,-1.0,0.9811726932162094
0,0,0.01,0.06140350877192982,0.221200012207,1640.nc,867.2,10.355,0,0,-1.0,0.9835544972221286
0,0,0.005,0.05263157894736842,0.223299987793,1640.nc,869.3,10.362,0,0,-1.0,0.9859362320036457
0,0,0.005,0.043859649122807015,0.225299987793,1640.nc,871.3,10.363,0,0,-1.0,0.9882045772143865
0,0,0.005,0.03508771929824561,0.227400024414,1640.nc,873.4,10.364,0,0,-1.0,0.9905863812203057
0,0,-0.005,0.02631578947368421,0.2295,1640.nc,875.5,10.367,0,0,-1.0,0.9929681160018228
0,0,-0.005,0.017543859649122806,0.2315,1640.nc,877.5,10.366,0,0,-1.0,0.9952364612125637
0,0,0.005,0.008771929824561403,0.233599975586,1640.nc,879.6,10.364,0,0,-1.0,0.9976181959940807
0,0,-0.005,0.0,0.235700012207,1640.nc,881.7,10.366,0,0,-1.0,1.0
0,0,-0.02,0.996551724137931,-0.240799987793,165.nc,750.200012207,6.29099988937,1,0,0.0,0.7603892466766895
0,0,-0.04,0.993103448275862,-0.240200012207,165.nc,750.799987793,6.28100013733,1,0,0.0,0.7609973711453538
0,0,-0.04,0.9896551724137931,-0.239599975586,165.nc,751.400024414,6.2610001564,1,0,0.0,0.7616055574781555
0,0,-0.05,0.9862068965517241,-0.239,165.nc,752.0,6.24100017548,1,0,0.0,0.7622136819468198
0,0,0.0,0.9827586206896551,-0.238299987793,165.nc,752.700012207,6.21099996567,1,0,0.008130081300813009,0.7629232017363531
0,0,0.0,0.9793103448275862,-0.237700012207,165.nc,753.299987793,6.21099996567,0.5,0,0.016260162601626018,0.7635313262050175
0,0,-0.02,0.9758620689655172,-0.237099975586,165.nc,753.900024414,6.21099996567,0.5,0,0.024390243902439025,0.7641395125378191
0,0,0.02,0.9724137931034482,-0.2365,165.nc,754.5,6.20100021362,0.5,0,0.032520325203252036,0.7647476370064835
0,0,-0.02,0.9689655172413794,-0.235900024414,165.nc,755.099975586,6.21099996567,0.5,0,0.04065040650406504,0.7653557614751478
0,0,-0.02,0.9655172413793104,-0.235299987793,165.nc,755.700012207,6.20100021362,0.5,0,0.04065040650406504,0.7659639478079495
0,0,-0.06,0.9620689655172414,-0.234599975586,165.nc,756.400024414,6.19099998474,0.5,0,0.04065040650406504,0.7666734675974827
0,0,0.0,0.9586206896551724,-0.234,165.nc,757.0,6.15999984741,0.5,0,0.04065040650406504,0.7672815920661471
0,0,-0.04,0.9551724137931035,-0.233400024414,165.nc,757.599975586,6.15999984741,0.5,0,0.04065040650406504,0.7678897165348115
0,0,0.02,0.9517241379310345,-0.232799987793,165.nc,758.200012207,6.13999986649,0.5,0,0.04065040650406504,0.7684979028676131
0,0,0.0,0.9482758620689655,-0.232200012207,165.nc,758.799987793,6.15000009537,0.5,0,0.04065040650406504,0.7691060273362775
0,0,-0.035,0.9448275862068966,-0.231599975586,165.nc,759.400024414,6.15000009537,0.5,0,0.04065040650406504,0.7697142136690791
0,0,0.02,0.9413793103448276,-0.230900024414,165.nc,760.099975586,6.13000011444,0.5,0,0.04065040650406504,0.7704236715944751
0,0,-0.02,0.9379310344827586,-0.230299987793,165.nc,760.700012207,6.13999986649,0.5,0,0.04065040650406504,0.7710318579272767
0,0,0.02,0.9344827586206896,-0.229700012207,165.nc,761.299987793,6.13000011444,0.5,0,0.04065040650406504,0.7716399823959411
0,0,0.0,0.9310344827586207,-0.229099975586,165.nc,761.900024414,6.13999986649,0.5,0,0.04065040650406504,0.7722481687287427
0,0,-0.04,0.9275862068965517,-0.2285,165.nc,762.5,6.13999986649,0.5,0,0.04065040650406504,0.7728562931974071
0,0,0.0,0.9241379310344827,-0.184900024414,165.nc,806.099975586,5.70699977875,0.5,0.5,0.04878048780487805,0.8170484446922859
1,1,1.815,0.9206896551724137,-0.1665,165.nc,824.5,4.88399982452,1,1,0.056910569105691054,0.8356983786770651
0,0,-0.08,0.9172413793103448,-0.165900024414,165.nc,825.099975586,5.82800006866,1,1,0.06504065040650407,0.8363065031457295
0,0,-0.045,0.9137931034482759,-0.165299987793,165.nc,825.700012207,5.78800010681,1,1,0.06504065040650407,0.8369146894785311
0,0,-0.02,0.9103448275862069,-0.164700012207,165.nc,826.299987793,5.76700019836,1,1,0.06504065040650407,0.8375228139471955
0,0,0.0,0.906896551724138,-0.164099975586,165.nc,826.900024414,5.75699996948,1,1,0.06504065040650407,0.8381310002799971
0,0,-0.02,0.903448275862069,-0.1635,165.nc,827.5,5.75699996948,1,0.5,0.06504065040650407,0.8387391247486615
0,0,-0.02,0.9,-0.162900024414,165.nc,828.099975586,5.74700021744,0.5,0.5,0.07317073170731707,0.8393472492173258
0,0,0.02,0.896551724137931,-0.162200012207,165.nc,828.799987793,5.73699998856,0.5,0.5,0.07317073170731707,0.8400567690068591
0,0,-0.02,0.8931034482758621,-0.161599975586,165.nc,829.400024414,5.74700021744,0.5,0.5,0.07317073170731707,0.8406649553396607
0,0,-0.02,0.8896551724137931,-0.161,165.nc,830.0,5.73699998856,0.5,0.5,0.08130081300813008,0.8412730798083251
0,0,0.0,0.8862068965517241,-0.160400024414,165.nc,830.599975586,5.72700023651,0.5,0.5,0.08130081300813008,0.8418812042769895
0,0,0.0,0.8827586206896552,-0.159799987793,165.nc,831.200012207,5.72700023651,0.5,0.5,0.06504065040650407,0.8424893906097911
0,0,0.0,0.8793103448275862,-0.159200012207,165.nc,831.799987793,5.72700023651,0.5,0.5,0.04878048780487805,0.8430975150784554
0,0,0.0,0.8758620689655172,-0.158599975586,165.nc,832.400024414,5.72700023651,0.5,0.5,0.04065040650406504,0.8437057014112571
0,0,0.0,0.8724137931034482,-0.158,165.nc,833.0,5.72700023651,0.5,0.5,0.032520325203252036,0.8443138258799214
0,0,0.02,0.8689655172413793,-0.157400024414,165.nc,833.599975586,5.72700023651,0.5,0.5,0.024390243902439025,0.8449219503485859
0,0,0.0,0.8655172413793103,-0.156799987793,165.nc,834.200012207,5.73699998856,0.5,0.5,0.032520325203252036,0.8455301366813874
0,0,0.0,0.8620689655172413,-0.156099975586,165.nc,834.900024414,5.73699998856,0.5,0.5,0.04065040650406504,0.8462396564709207
0,0,0.0,0.8586206896551725,-0.1555,165.nc,835.5,5.73699998856,0.5,0.5,0.04878048780487805,0.8468477809395851
0,0,-0.04,0.8551724137931035,-0.154900024414,165.nc,836.099975586,5.73699998856,0.5,0.5,0.04878048780487805,0.8474559054082494
0,0,0.02,0.8517241379310345,-0.154299987793,165.nc,836.700012207,5.71700000763,0.5,0.5,0.056910569105691054,0.8480640917410511
0,0,-0.02,0.8482758620689655,-0.153700012207,165.nc,837.299987793,5.72700023651,0.5,0.5,0.06504065040650407,0.8486722162097154
0,0,0.0,0.8448275862068966,-0.153099975586,165.nc,837.900024414,5.71700000763,0.5,0.5,0.06504065040650407,0.849280402542517
0,0,0.02,0.8413793103448276,-0.1525,165.nc,838.5,5.71700000763,0.5,0.5,0.07317073170731707,0.8498885270111814
0,0,-0.02,0.8379310344827586,-0.151900024414,165.nc,839.099975586,5.72700023651,0.5,0.5,0.08130081300813008,0.8504966514798459
0,0,0.0,0.8344827586206897,-0.151299987793,165.nc,839.700012207,5.71700000763,0.5,0.5,0.08130081300813008,0.8511048378126475
0,0,0.02,0.8310344827586207,-0.150700012207,165.nc,840.299987793,5.71700000763,0.5,0.5,0.08943089430894309,0.8517129622813118
0,0,0.0,0.8275862068965517,-0.15,165.nc,841.0,5.72700023651,0.5,0.5,0.08943089430894309,0.852422482070845
0,0,0.0,0.8241379310344827,-0.149400024414,165.nc,841.599975586,5.72700023651,0.5,0.5,0.08130081300813008,0.8530306065395095
0,0,0.0,0.8206896551724138,-0.148799987793,165.nc,842.200012207,5.72700023651,0.5,0.5,0.06504065040650407,0.853638792872311
0,0,-0.02,0.8172413793103448,-0.148200012207,165.nc,842.799987793,5.72700023651,0.5,0.5,0.06504065040650407,0.8542469173409755
0,0,0.02,0.8137931034482758,-0.147599975586,165.nc,843.400024414,5.71700000763,0.5,0.5,0.07317073170731707,0.854855103673777
0,0,-0.02,0.8103448275862069,-0.147,165.nc,844.0,5.72700023651,0.5,0.5,0.07317073170731707,0.8554632281424415
0,0,0.02,0.8068965517241379,-0.146400024414,165.nc,844.599975586,5.71700000763,0.5,0,0.07317073170731707,0.8560713526111058
0,0,0.0,0.803448275862069,-0.145799987793,165.nc,845.200012207,5.72700023651,0,0,0.06504065040650407,0.8566795389439075
0,0,-0.02,0.8,-0.145200012207,165.nc,845.799987793,5.72700023651,0,0,0.06504065040650407,0.8572876634125718
0,0,0.02,0.7965517241379311,-0.144599975586,165.nc,846.400024414,5.71700000763,0,0,0.06504065040650407,0.8578958497453734
0,0,0.0,0.7931034482758621,-0.143900024414,165.nc,847.099975586,5.72700023651,0,0,0.06504065040650407,0.8586053076707695
0,0,0.0,0.7896551724137931,-0.143299987793,165.nc,847.700012207,5.72700023651,0,0,0.056910569105691054,0.859213494003571
0,0,-0.02,0.7862068965517242,-0.142700012207,165.nc,848.299987793,5.72700023651,0,0,0.056910569105691054,0.8598216184722355
0,0,-0.02,0.7827586206896552,-0.142099975586,165.nc,848.900024414,5.71700000763,0,0,0.056910569105691054,0.8604298048050371
0,0,0.0,0.7793103448275862,-0.1415,165.nc,849.5,5.70699977875,0,0,0.04878048780487805,0.8610379292737014
0,0,0.02,0.7758620689655172,-0.140900024414,165.nc,850.099975586,5.70699977875,0,0,0.04065040650406504,0.8616460537423658
0,0,-0.02,0.7724137931034483,-0.140299987793,165.nc,850.700012207,5.71700000763,0,0,0.032520325203252036,0.8622542400751674
0,0,0.02,0.7689655172413793,-0.139700012207,165.nc,851.299987793,5.70699977875,0,0,0.032520325203252036,0.8628623645438318
0,0,0.0,0.7655172413793103,-0.139099975586,165.nc,851.900024414,5.71700000763,0,0,0.016260162601626018,0.8634705508766334
0,0,0.02,0.7620689655172413,-0.1385,165.nc,852.5,5.71700000763,0,0,0.0,0.8640786753452978
0,0,-0.02,0.7586206896551724,-0.137900024414,165.nc,853.099975586,5.72700023651,0,0,0.0,0.8646867998139621
0,0,0.02,0.7551724137931034,-0.137200012207,165.nc,853.799987793,5.71700000763,0,0,0.0,0.8653963196034954
0,0,0.0,0.7517241379310344,-0.136599975586,165.nc,854.400024414,5.72700023651,0,0,-0.016260162601626018,0.866004505936297
0,0,-0.02,0.7482758620689656,-0.136,165.nc,855.0,5.72700023651,0,0,-0.024390243902439025,0.8666126304049614
0,0,0.02,0.7448275862068966,-0.135400024414,165.nc,855.599975586,5.71700000763,0,0,-0.024390243902439025,0.8672207548736258
0,0,0.0,0.7413793103448276,-0.134799987793,165.nc,856.200012207,5.72700023651,0,0,-0.04065040650406504,0.8678289412064274
0,0,-0.02,0.7379310344827587,-0.134200012207,165.nc,856.799987793,5.72700023651,0,0,-0.04065040650406504,0.8684370656750918
0,0,0.0,0.7344827586206897,-0.133599975586,165.nc,857.400024414,5.71700000763,0,0,-0.04065040650406504,0.8690452520078934
0,0,0.0,0.7310344827586207,-0.133,165.nc,858.0,5.71700000763,0,0,-0.056910569105691054,0.8696533764765577
0,0,0.02,0.7275862068965517,-0.132400024414,165.nc,858.599975586,5.71700000763,0,0,-0.07317073170731707,0.8702615009452221
0,0,-0.02,0.7241379310344828,-0.131799987793,165.nc,859.200012207,5.72700023651,0,0,-0.08130081300813008,0.8708696872780237
0,0,0.0,0.7206896551724138,-0.131200012207,165.nc,859.799987793,5.71700000763,0,0,-0.08130081300813008,0.8714778117466881
0,0,0.02,0.7172413793103448,-0.1305,165.nc,860.5,5.71700000763,0,0,-0.0975609756097561,0.8721873315362214
0,0,0.0,0.7137931034482758,-0.129900024414,165.nc,861.099975586,5.72700023651,0,0,-0.0975609756097561,0.8727954560048857
0,0,0.0,0.7103448275862069,-0.129299987793,165.nc,861.700012207,5.72700023651,0,0,-0.0975609756097561,0.8734036423376874
0,0,-0.02,0.7068965517241379,-0.128700012207,165.nc,862.299987793,5.72700023651,0,0,-0.08943089430894309,0.8740117668063517
0,0,0.02,0.7034482758620689,-0.128099975586,165.nc,862.900024414,5.71700000763,0,0,-0.08943089430894309,0.8746199531391533
0,0,-0.02,0.7,-0.1275,165.nc,863.5,5.72700023651,0,0,-0.08943089430894309,0.8752280776078177
0,0,0.0,0.696551724137931,-0.126900024414,165.nc,864.099975586,5.71700000763,0,0,-0.0975609756097561,0.8758362020764822
0,0,0.0,0.6931034482758621,-0.126299987793,165.nc,864.700012207,5.71700000763,0,0,-0.11382113821138211,0.8764443884092837
0,0,0.02,0.6896551724137931,-0.125700012207,165.nc,865.299987793,5.71700000763,0,0,-0.12195121951219512,0.8770525128779482
0,0,0.0,0.6862068965517242,-0.125099975586,165.nc,865.900024414,5.72700023651,0,0,-0.13008130081300814,0.8776606992107497
0,0,-0.02,0.6827586206896552,-0.1245,165.nc,866.5,5.72700023651,0,0,-0.13008130081300814,0.8782688236794141
0,0,0.02,0.6793103448275862,-0.123900024414,165.nc,867.099975586,5.71700000763,0,0,-0.13821138211382114,0.8788769481480785
0,0,-0.02,0.6758620689655173,-0.123200012207,165.nc,867.799987793,5.72700023651,0,0,-0.13821138211382114,0.8795864679376117
0,0,0.02,0.6724137931034483,-0.122599975586,165.nc,868.400024414,5.71700000763,0,0,-0.13821138211382114,0.8801946542704133
0,0,0.0,0.6689655172413793,-0.122,165.nc,869.0,5.72700023651,0,0,-0.13821138211382114,0.8808027787390778
0,0,-0.02,0.6655172413793103,-0.121400024414,165.nc,869.599975586,5.72700023651,0,0,-0.13821138211382114,0.8814109032077421
0,0,0.0,0.6620689655172414,-0.120799987793,165.nc,870.200012207,5.71700000763,0,0,-0.14634146341463414,0.8820190895405438
0,0,0.02,0.6586206896551724,-0.120200012207,165.nc,870.799987793,5.71700000763,0,0,-0.15447154471544716,0.8826272140092081
0,0,0.0,0.6551724137931034,-0.119599975586,165.nc,871.400024414,5.72700023651,0,0,-0.15447154471544716,0.8832354003420096
0,0,-0.02,0.6517241379310345,-0.119,165.nc,872.0,5.72700023651,0,0,-0.14634146341463414,0.8838435248106741
0,0,0.02,0.6482758620689655,-0.118400024414,165.nc,872.599975586,5.71700000763,0,0,-0.14634146341463414,0.8844516492793385
0,0,-0.02,0.6448275862068965,-0.117799987793,165.nc,873.200012207,5.72700023651,0,0,-0.14634146341463414,0.8850598356121401
0,0,0.0,0.6413793103448275,-0.117200012207,165.nc,873.799987793,5.71700000763,0,0,-0.14634146341463414,0.8856679600808045
0,0,0.02,0.6379310344827587,-0.116599975586,165.nc,874.400024414,5.71700000763,0,0,-0.16260162601626016,0.8862761464136061
0,0,0.0,0.6344827586206897,-0.116,165.nc,875.0,5.72700023651,0,0,-0.16260162601626016,0.8868842708822704
0,0,0.0,0.6310344827586207,-0.115299987793,165.nc,875.700012207,5.72700023651,0,0,-0.16260162601626016,0.8875937906718037
0,0,-0.02,0.6275862068965518,-0.114700012207,165.nc,876.299987793,5.72700023651,0,0,-0.16260162601626016,0.8882019151404681
0,0,0.02,0.6241379310344828,-0.114099975586,165.nc,876.900024414,5.71700000763,0,0,-0.16260162601626016,0.8888101014732697
0,0,-0.02,0.6206896551724138,-0.1135,165.nc,877.5,5.72700023651,0,0,-0.16260162601626016,0.8894182259419341
0,0,0.02,0.6172413793103448,-0.112900024414,165.nc,878.099975586,5.71700000763,0,0,-0.16260162601626016,0.8900263504105984
