expected_output,HBpoint,dev,fraction,zdiff,filename
0,0,0.025,0.7850467289719626,0.368600006104,88940260.nc
0,0,0.04,0.7831775700934579,0.369239990234,88940260.nc
0,0,0.045,0.7813084112149533,0.369880004883,88940260.nc
0,0,0.0,0.7794392523364486,0.373730010986,88940260.nc
0,0,0.005,0.7775700934579439,0.374369995117,88940260.nc
0,0,0.01,0.7757009345794392,0.375010009766,88940260.nc
0,0,0.03,0.7738317757009345,0.375649993896,88940260.nc
0,0,0.035,0.7700934579439253,0.378209991455,88940260.nc
0,0,0.025,0.7663551401869159,0.380769989014,88940260.nc
0,0,0.04,0.7644859813084112,0.381410003662,88940260.nc
0,0,0.035,0.7532710280373832,0.403140014648,88940260.nc
0,1,0.095,0.7514018691588785,0.403779998779,88940260.nc
0,0,0.01,0.7439252336448599,0.423540008545,88940260.nc
0,0,0.075,0.7420560747663552,0.428630004883,88940260.nc
0,1,0.14,0.7401869158878505,0.429269989014,88940260.nc
0,0,0.035,0.7383177570093458,0.433089996338,88940260.nc
0,0,0.005,0.7345794392523365,0.436910003662,88940260.nc
0,0,0.005,0.7327102803738318,0.437540008545,88940260.nc
0,1,0.07,0.7308411214953271,0.438179992676,88940260.nc
0,0,0.045,0.7289719626168224,0.439450012207,88940260.nc
0,1,0.16,0.7271028037383177,0.440079986572,88940260.nc
0,0,0.005,0.6822429906542056,0.550020019531,88940260.nc
0,0,0.005,0.680373831775701,0.550640014648,88940260.nc
0,0,0.005,0.6785046728971963,0.552530029297,88940260.nc
0,0,0.01,0.6766355140186916,0.553159973145,88940260.nc
0,0,0.005,0.6747663551401869,0.556289978027,88940260.nc
0,0,0.005,0.6728971962616822,0.55691998291,88940260.nc
0,0,0.01,0.6710280373831776,0.558799987793,88940260.nc
0,0,0.005,0.6691588785046729,0.560059997559,88940260.nc
0,0,0.005,0.6672897196261682,0.560679992676,88940260.nc
0,0,0.005,0.6654205607476635,0.561940002441,88940260.nc
0,0,0.005,0.6635514018691588,0.563190002441,88940260.nc
0,0,0.005,0.6616822429906543,0.564450012207,88940260.nc
0,0,0.005,0.6598130841121496,0.565070007324,88940260.nc
0,0,0.005,0.6579439252336449,0.566950012207,88940260.nc
0,0,0.01,0.6560747663551402,0.568210021973,88940260.nc
0,0,0.005,0.6542056074766355,0.570710021973,88940260.nc
0,0,0.005,0.6523364485981309,0.571340026855,88940260.nc
0,0,0.005,0.6504672897196262,0.571969970703,88940260.nc
0,0,0.005,0.6485981308411215,0.573219970703,88940260.nc
0,0,0.005,0.6467289719626168,0.573840026855,88940260.nc
0,0,0.005,0.6448598130841121,0.575099975586,88940260.nc
0,0,0.005,0.6429906542056075,0.575719970703,88940260.nc
0,0,0.005,0.6411214953271028,0.576349975586,88940260.nc
0,0,0.005,0.6392523364485981,0.576969970703,88940260.nc
0,0,0.005,0.6373831775700934,0.578229980469,88940260.nc
0,0,0.01,0.6355140186915887,0.578849975586,88940260.nc
0,0,0.01,0.6336448598130842,0.583229980469,88940260.nc
0,0,0.01,0.6317757009345795,0.584479980469,88940260.nc
0,0,0.01,0.6299065420560748,0.588229980469,88940260.nc
0,0,0.01,0.6280373831775701,0.588859985352,88940260.nc
0,0,0.005,0.6261682242990654,0.590729980469,88940260.nc
0,0,0.005,0.6242990654205608,0.591359985352,88940260.nc
0,0,0.005,0.6224299065420561,0.591979980469,88940260.nc
0,0,0.005,0.6205607476635514,0.593859985352,88940260.nc
0,0,0.005,0.6186915887850467,0.595109985352,88940260.nc
0,0,0.005,0.616822429906542,0.596979980469,88940260.nc
0,0,0.005,0.6149532710280374,0.597609985352,88940260.nc
0,0,0.01,0.6130841121495327,0.598229980469,88940260.nc
0,0,0.01,0.611214953271028,0.599479980469,88940260.nc
0,0,0.005,0.6093457943925233,0.600729980469,88940260.nc
0,0,0.005,0.6074766355140186,0.601349975586,88940260.nc
0,0,0.005,0.6056074766355141,0.601979980469,88940260.nc
0,0,0.015,0.6037383177570094,0.603849975586,88940260.nc
0,0,0.005,0.6018691588785047,0.605719970703,88940260.nc
0,0,0.005,0.6,0.606340026855,88940260.nc
0,0,0.005,0.5981308411214953,0.607590026855,88940260.nc
0,0,0.005,0.5962616822429907,0.608219970703,88940260.nc
0,0,0.01,0.594392523364486,0.608840026855,88940260.nc
0,0,0.01,0.5925233644859813,0.610090026855,88940260.nc
0,0,0.005,0.5906542056074766,0.610710021973,88940260.nc
0,0,0.005,0.5887850467289719,0.61133001709,88940260.nc
0,0,0.005,0.5869158878504673,0.61258001709,88940260.nc
0,0,0.005,0.5850467289719626,0.613200012207,88940260.nc
0,0,0.005,0.5831775700934579,0.614450012207,88940260.nc
0,0,0.005,0.5813084112149532,0.615070007324,88940260.nc
0,0,0.005,0.5794392523364486,0.615700012207,88940260.nc
0,0,0.005,0.577570093457944,0.616940002441,88940260.nc
0,0,0.005,0.5757009345794393,0.618190002441,88940260.nc
0,0,0.005,0.5738317757009346,0.618809997559,88940260.nc
0,0,0.01,0.5719626168224299,0.619429992676,88940260.nc
0,0,0.005,0.5700934579439252,0.620679992676,88940260.nc
0,0,0.01,0.5682242990654206,0.622549987793,88940260.nc
0,0,0.005,0.5663551401869159,0.623789978027,88940260.nc
0,0,0.005,0.5644859813084112,0.625039978027,88940260.nc
0,0,0.005,0.5626168224299065,0.625659973145,88940260.nc
0,0,0.005,0.5607476635514018,0.626280029297,88940260.nc
0,0,0.005,0.5588785046728972,0.627530029297,88940260.nc
0,0,0.005,0.5570093457943925,0.628150024414,88940260.nc
0,0,0.01,0.5551401869158878,0.628770019531,88940260.nc
0,0,0.005,0.5532710280373832,0.630020019531,88940260.nc
0,0,0.005,0.5514018691588785,0.630640014648,88940260.nc
0,0,0.01,0.5495327102803739,0.631880004883,88940260.nc
0,0,0.005,0.5476635514018692,0.63375,88940260.nc
0,0,0.005,0.5457943925233645,0.634369995117,88940260.nc
0,0,0.005,0.5439252336448598,0.634989990234,88940260.nc
0,0,0.005,0.5420560747663551,0.635609985352,88940260.nc
0,0,0.005,0.5401869158878505,0.636239990234,88940260.nc
0,0,0.005,0.5383177570093458,0.637479980469,88940260.nc
0,0,0.005,0.5364485981308411,0.638099975586,88940260.nc
0,0,0.005,0.5345794392523364,0.639960021973,88940260.nc
0,0,0.005,0.5327102803738317,0.640590026855,88940260.nc
0,0,0.01,0.5308411214953271,0.641210021973,88940260.nc
0,0,0.005,0.5289719626168224,0.642450012207,88940260.nc
0,0,0.005,0.5271028037383177,0.643690002441,88940260.nc
0,0,0.005,0.525233644859813,0.645559997559,88940260.nc
0,0,0.005,0.5233644859813084,0.646179992676,88940260.nc
0,0,0.005,0.5214953271028038,0.646799987793,88940260.nc
0,0,0.005,0.5196261682242991,0.64741998291,88940260.nc
0,0,0.005,0.5177570093457944,0.648039978027,88940260.nc
0,0,0.01,0.5158878504672897,0.649280029297,88940260.nc
0,0,0.005,0.514018691588785,0.651140014648,88940260.nc
0,0,0.01,0.5121495327102804,0.651760009766,88940260.nc
0,0,0.005,0.5102803738317757,0.653,88940260.nc
0,0,0.01,0.508411214953271,0.65425,88940260.nc
0,0,0.005,0.5065420560747663,0.656729980469,88940260.nc
0,0,0.01,0.5046728971962616,0.657349975586,88940260.nc
0,0,0.01,0.502803738317757,0.658590026855,88940260.nc
0,0,0.005,0.5009345794392523,0.659210021973,88940260.nc
0,0,0.01,0.49906542056074765,0.662309997559,88940260.nc
0,0,0.005,0.497196261682243,0.662929992676,88940260.nc
0,0,0.005,0.4953271028037383,0.663549987793,88940260.nc
0,0,0.005,0.4934579439252336,0.66416998291,88940260.nc
0,0,0.005,0.491588785046729,0.665400024414,88940260.nc
0,0,0.005,0.4897196261682243,0.666020019531,88940260.nc
0,0,0.005,0.48785046728971965,0.666640014648,88940260.nc
0,0,0.01,0.48598130841121495,0.667260009766,88940260.nc
0,0,0.005,0.48411214953271026,0.667880004883,88940260.nc
0,0,0.015,0.4822429906542056,0.6685,88940260.nc
0,0,0.01,0.4803738317757009,0.669119995117,88940260.nc
0,0,0.005,0.4785046728971963,0.672219970703,88940260.nc
0,0,0.01,0.4766355140186916,0.673450012207,88940260.nc
0,0,0.015,0.4747663551401869,0.675929992676,88940260.nc
0,0,0.005,0.47289719626168225,0.676549987793,88940260.nc
0,0,0.005,0.47102803738317756,0.678409973145,88940260.nc
0,0,0.01,0.4691588785046729,0.683349975586,88940260.nc
0,0,0.005,0.4672897196261682,0.685210021973,88940260.nc
0,0,0.01,0.4654205607476635,0.686440002441,88940260.nc
0,0,0.005,0.4635514018691589,0.688299987793,88940260.nc
0,0,0.005,0.4616822429906542,0.68891998291,88940260.nc
0,0,0.005,0.45981308411214955,0.689530029297,88940260.nc
0,0,0.005,0.45794392523364486,0.690150024414,88940260.nc
0,0,0.0,0.45607476635514016,0.690770019531,88940260.nc
0,0,0.01,0.4542056074766355,0.691390014648,88940260.nc
0,0,0.005,0.4523364485981308,0.693239990234,88940260.nc
0,0,0.005,0.4504672897196262,0.693859985352,88940260.nc
0,0,0.005,0.4485981308411215,0.694469970703,88940260.nc
0,0,0.005,0.44672897196261685,0.695090026855,88940260.nc
0,0,0.0,0.44485981308411215,0.695710021973,88940260.nc
0,0,0.005,0.44299065420560746,0.69633001709,88940260.nc
0,0,0.005,0.4411214953271028,0.696940002441,88940260.nc
0,0,0.005,0.4392523364485981,0.698179992676,88940260.nc
0,0,0.005,0.4373831775700935,0.699409973145,88940260.nc
0,0,0.01,0.4355140186915888,0.701260009766,88940260.nc
0,0,0.005,0.4336448598130841,0.701880004883,88940260.nc
0,0,0.01,0.43177570093457945,0.7025,88940260.nc
0,0,0.005,0.42990654205607476,0.704960021973,88940260.nc
0,0,0.005,0.4280373831775701,0.70558001709,88940260.nc
0,0,0.005,0.4261682242990654,0.706200012207,88940260.nc
0,0,0.005,0.42429906542056073,0.706809997559,88940260.nc
0,0,0.005,0.4224299065420561,0.707429992676,88940260.nc
0,0,0.005,0.4205607476635514,0.708659973145,88940260.nc
0,0,0.005,0.41869158878504675,0.709280029297,88940260.nc
0,0,0.01,0.41682242990654206,0.711130004883,88940260.nc
0,0,0.005,0.41495327102803736,0.711739990234,88940260.nc
0,0,0.005,0.4130841121495327,0.713590026855,88940260.nc
0,0,0.005,0.411214953271028,0.714210021973,88940260.nc
0,0,0.01,0.4093457943925234,0.717289978027,88940260.nc
0,0,0.01,0.4074766355140187,0.719140014648,88940260.nc
0,0,0.005,0.405607476635514,0.722210021973,88940260.nc
0,0,0.005,0.40373831775700936,0.72283001709,88940260.nc
0,0,0.005,0.40186915887850466,0.723440002441,88940260.nc
0,0,0.005,0.4,0.72466998291,88940260.nc
0,0,0.005,0.3981308411214953,0.725289978027,88940260.nc
0,0,0.005,0.39626168224299063,0.725900024414,88940260.nc
0,0,0.005,0.394392523364486,0.726520019531,88940260.nc
0,0,0.005,0.3925233644859813,0.727140014648,88940260.nc
0,0,0.005,0.39065420560747666,0.730210021973,88940260.nc
0,0,0.01,0.38878504672897196,0.730820007324,88940260.nc
0,0,0.01,0.38691588785046727,0.733900024414,88940260.nc
0,0,0.01,0.3850467289719626,0.735130004883,88940260.nc
0,0,0.005,0.38317757009345793,0.735739990234,88940260.nc
0,0,0.005,0.3813084112149533,0.736359985352,88940260.nc
0,0,0.005,0.3794392523364486,0.736969970703,88940260.nc
0,0,0.01,0.3775700934579439,0.739429992676,88940260.nc
0,0,0.01,0.37570093457943926,0.740039978027,88940260.nc
0,0,0.005,0.37383177570093457,0.741270019531,88940260.nc
0,0,0.005,0.3719626168224299,0.741880004883,88940260.nc
0,0,0.005,0.37009345794392523,0.7425,88940260.nc
0,0,0.005,0.36822429906542054,0.743109985352,88940260.nc
0,0,0.0,0.3663551401869159,0.743729980469,88940260.nc
0,0,0.005,0.3644859813084112,0.744340026855,88940260.nc
0,0,0.005,0.36261682242990656,0.744950012207,88940260.nc
0,0,0.005,0.36074766355140186,0.745570007324,88940260.nc
0,0,0.005,0.35887850467289717,0.746789978027,88940260.nc
0,0,0.005,0.35700934579439253,0.747409973145,88940260.nc
0,0,0.005,0.35514018691588783,0.748630004883,88940260.nc
0,0,0.01,0.3532710280373832,0.74925,88940260.nc
0,0,0.01,0.3514018691588785,0.751700012207,88940260.nc
0,0,0.005,0.34953271028037386,0.753539978027,88940260.nc
0,0,0.005,0.34766355140186916,0.754770019531,88940260.nc
0,0,0.005,0.34579439252336447,0.755380004883,88940260.nc
0,0,0.005,0.34392523364485983,0.755989990234,88940260.nc
0,0,0.0,0.34205607476635513,0.756609985352,88940260.nc
0,0,0.005,0.3401869158878505,0.757219970703,88940260.nc
0,0,0.01,0.3383177570093458,0.759059997559,88940260.nc
0,0,0.005,0.3364485981308411,0.760900024414,88940260.nc
0,0,0.01,0.33457943925233646,0.762119995117,88940260.nc
0,0,0.005,0.33271028037383177,0.763340026855,88940260.nc
0,0,0.0,0.33084112149532713,0.764570007324,88940260.nc
0,0,0.005,0.32897196261682243,0.765179992676,88940260.nc
0,0,0.005,0.32710280373831774,0.765789978027,88940260.nc
0,0,0.01,0.3252336448598131,0.767630004883,88940260.nc
0,0,0.005,0.3233644859813084,0.768849975586,88940260.nc
0,0,0.005,0.32149532710280376,0.769469970703,88940260.nc
0,0,0.005,0.31962616822429907,0.77008001709,88940260.nc
0,0,0.005,0.3177570093457944,0.771299987793,88940260.nc
0,0,0.005,0.31588785046728973,0.771909973145,88940260.nc
0,0,0.005,0.31401869158878504,0.772530029297,88940260.nc
0,0,0.005,0.3121495327102804,0.773140014648,88940260.nc
0,0,0.005,0.3102803738317757,0.77375,88940260.nc
0,0,0.005,0.308411214953271,0.776200012207,88940260.nc
0,0,0.01,0.30654205607476637,0.776809997559,88940260.nc
0,0,0.005,0.30467289719626167,0.778640014648,88940260.nc
0,0,0.005,0.30280373831775703,0.782309997559,88940260.nc
0,0,0.01,0.30093457943925234,0.78291998291,88940260.nc
0,0,0.005,0.29906542056074764,0.784140014648,88940260.nc
0,0,0.01,0.297196261682243,0.78475,88940260.nc
0,0,0.005,0.2953271028037383,0.785969970703,88940260.nc
0,0,0.005,0.29345794392523367,0.787799987793,88940260.nc
0,0,0.01,0.29158878504672897,0.789640014648,88940260.nc
0,0,0.005,0.2897196261682243,0.790859985352,88940260.nc
0,0,0.005,0.28785046728971964,0.79208001709,88940260.nc
0,0,0.005,0.28598130841121494,0.792690002441,88940260.nc
0,0,0.005,0.2841121495327103,0.795130004883,88940260.nc
0,0,0.01,0.2822429906542056,0.796960021973,88940260.nc
0,0,0.01,0.2803738317757009,0.800010009766,88940260.nc
0,0,0.005,0.27850467289719627,0.804880004883,88940260.nc
0,0,0.015,0.2766355140186916,0.806099975586,88940260.nc
0,0,0.01,0.27476635514018694,0.807929992676,88940260.nc
0,0,0.005,0.27289719626168224,0.809150024414,88940260.nc
0,0,0.005,0.27102803738317754,0.809760009766,88940260.nc
0,0,0.005,0.2691588785046729,0.810369995117,88940260.nc
0,0,0.005,0.2672897196261682,0.812190002441,88940260.nc
0,0,0.005,0.26542056074766357,0.812799987793,88940260.nc
0,0,0.01,0.2635514018691589,0.814630004883,88940260.nc
0,0,0.005,0.2616822429906542,0.815840026855,88940260.nc
0,0,0.01,0.25981308411214954,0.816450012207,88940260.nc
0,0,0.005,0.25794392523364484,0.820099975586,88940260.nc
0,0,0.01,0.2560747663551402,0.820710021973,88940260.nc
0,0,0.015,0.2542056074766355,0.82375,88940260.nc
0,0,0.005,0.2523364485981308,0.826179992676,88940260.nc
0,0,0.005,0.2504672897196262,0.826789978027,88940260.nc
0,0,0.01,0.2485981308411215,0.827400024414,88940260.nc
0,0,0.005,0.2467289719626168,0.828609985352,88940260.nc
0,0,0.005,0.24485981308411214,0.829219970703,88940260.nc
0,0,0.005,0.24299065420560748,0.82983001709,88940260.nc
0,0,0.005,0.2411214953271028,0.831039978027,88940260.nc
0,0,0.005,0.23925233644859814,0.83408001709,88940260.nc
0,0,0.005,0.23738317757009345,0.834690002441,88940260.nc
0,0,0.01,0.23551401869158878,0.835289978027,88940260.nc
0,0,0.005,0.2336448598130841,0.837119995117,88940260.nc
0,0,0.005,0.23177570093457944,0.837719970703,88940260.nc
0,0,0.005,0.22990654205607478,0.83833001709,88940260.nc
0,0,0.005,0.22803738317757008,0.840150024414,88940260.nc
0,0,0.005,0.2261682242990654,0.841359985352,88940260.nc
0,0,0.01,0.22429906542056074,0.84258001709,88940260.nc
0,0,0.005,0.22242990654205608,0.843789978027,88940260.nc
0,0,0.005,0.2205607476635514,0.844400024414,88940260.nc
0,0,0.005,0.21869158878504674,0.845,88940260.nc
0,0,0.005,0.21682242990654205,0.846219970703,88940260.nc
0,0,0.01,0.21495327102803738,0.848030029297,88940260.nc
0,0,0.01,0.2130841121495327,0.84925,88940260.nc
0,0,0.005,0.21121495327102804,0.850460021973,88940260.nc
0,0,0.015,0.20934579439252338,0.852280029297,88940260.nc
0,0,0.005,0.20747663551401868,0.854090026855,88940260.nc
0,0,0.005,0.205607476635514,0.854700012207,88940260.nc
0,0,0.005,0.20373831775700935,0.855299987793,88940260.nc
0,0,0.005,0.20186915887850468,0.855909973145,88940260.nc
0,0,0.005,0.2,0.857119995117,88940260.nc
0,0,0.005,0.19813084112149532,0.857729980469,88940260.nc
0,0,0.005,0.19626168224299065,0.859539978027,88940260.nc
0,0,0.005,0.19439252336448598,0.860150024414,88940260.nc
0,0,0.005,0.1925233644859813,0.863780029297,88940260.nc
0,0,0.005,0.19065420560747665,0.864380004883,88940260.nc
0,0,0.01,0.18878504672897195,0.866200012207,88940260.nc
0,0,0.01,0.18691588785046728,0.868010009766,88940260.nc
0,0,0.005,0.18504672897196262,0.869219970703,88940260.nc
0,0,0.01,0.18317757009345795,0.86983001709,88940260.nc
0,0,0.005,0.18130841121495328,0.871030029297,88940260.nc
0,0,0.005,0.17943925233644858,0.872239990234,88940260.nc
0,0,0.005,0.17757009345794392,0.874659973145,88940260.nc
0,0,0.015,0.17570093457943925,0.875869995117,88940260.nc
0,0,0.005,0.17383177570093458,0.87708001709,88940260.nc
0,0,0.005,0.17196261682242991,0.877679992676,88940260.nc
0,0,0.005,0.17009345794392525,0.878280029297,88940260.nc
0,0,0.01,0.16822429906542055,0.879489990234,88940260.nc
0,0,0.005,0.16635514018691588,0.881299987793,88940260.nc
0,0,0.005,0.16448598130841122,0.882510009766,88940260.nc
0,0,0.005,0.16261682242990655,0.883109985352,88940260.nc
0,0,0.005,0.16074766355140188,0.884320007324,88940260.nc
0,0,0.01,0.1588785046728972,0.889150024414,88940260.nc
0,0,0.005,0.15700934579439252,0.892159973145,88940260.nc
0,0,0.005,0.15514018691588785,0.894570007324,88940260.nc
0,0,0.005,0.15327102803738318,0.895780029297,88940260.nc
0,0,0.005,0.15140186915887852,0.896380004883,88940260.nc
0,0,0.01,0.14953271028037382,0.898789978027,88940260.nc
0,0,0.005,0.14766355140186915,0.900599975586,88940260.nc
0,0,0.01,0.14579439252336449,0.901799987793,88940260.nc
0,0,0.01,0.14392523364485982,0.904210021973,88940260.nc
0,0,0.005,0.14205607476635515,0.907219970703,88940260.nc
0,0,0.01,0.14018691588785046,0.907820007324,88940260.nc
0,0,0.005,0.1383177570093458,0.909630004883,88940260.nc
0,0,0.01,0.13644859813084112,0.910229980469,88940260.nc
0,0,0.005,0.13457943925233645,0.912030029297,88940260.nc
0,0,0.005,0.13271028037383178,0.912630004883,88940260.nc
0,0,0.005,0.1308411214953271,0.913239990234,88940260.nc
0,0,0.005,0.12897196261682242,0.915039978027,88940260.nc
0,0,0.005,0.12710280373831775,0.915640014648,88940260.nc
0,0,0.01,0.1252336448598131,0.917440002441,88940260.nc
0,0,0.005,0.1233644859813084,0.918640014648,88940260.nc
0,0,0.015,0.12149532710280374,0.921650024414,88940260.nc
0,0,0.005,0.11962616822429907,0.923450012207,88940260.nc
0,0,0.01,0.11775700934579439,0.924049987793,88940260.nc
0,0,0.005,0.11588785046728972,0.92525,88940260.nc
0,0,0.01,0.11401869158878504,0.927049987793,88940260.nc
0,0,0.005,0.11214953271028037,0.92825,88940260.nc
0,0,0.005,0.1102803738317757,0.928849975586,88940260.nc
0,0,0.005,0.10841121495327102,0.930049987793,88940260.nc
0,0,0.005,0.10654205607476636,0.93125,88940260.nc
0,0,0.005,0.10467289719626169,0.933049987793,88940260.nc
0,0,0.01,0.102803738317757,0.93425,88940260.nc
0,0,0.01,0.10093457943925234,0.938450012207,88940260.nc
0,0,0.01,0.09906542056074766,0.939650024414,88940260.nc
0,0,0.005,0.09719626168224299,0.941450012207,88940260.nc
0,0,0.005,0.09532710280373832,0.942640014648,88940260.nc
0,0,0.005,0.09345794392523364,0.945640014648,88940260.nc
0,0,0.01,0.09158878504672897,0.946239990234,88940260.nc
0,0,0.005,0.08971962616822429,0.947440002441,88940260.nc
0,0,0.01,0.08785046728971962,0.948630004883,88940260.nc
0,0,0.005,0.08598130841121496,0.951030029297,88940260.nc
0,0,0.005,0.08411214953271028,0.95341998291,88940260.nc
0,0,0.01,0.08224299065420561,0.954020019531,88940260.nc
0,0,0.01,0.08037383177570094,0.955809997559,88940260.nc
0,0,0.01,0.07850467289719626,0.957609985352,88940260.nc
0,0,0.005,0.07663551401869159,0.958200012207,88940260.nc
0,0,0.005,0.07476635514018691,0.958799987793,88940260.nc
0,0,0.005,0.07289719626168224,0.959400024414,88940260.nc
0,0,0.005,0.07102803738317758,0.96,88940260.nc
0,0,0.005,0.0691588785046729,0.964179992676,88940260.nc
